# name fluence width dm_obs dm_exc_ne2001 dm_exc_ymw16
FRB20230101B 8.020240 0.983040 523.470336 478.418868 484.636245
FRB20230101C 3.534810 3.932160 550.408883 439.426953 402.374199
FRB20230102D 4.937340 1.966080 982.977032 791.143580 657.858500
FRB20230103A 3.395512 9.830401 1321.088621 1256.159320 1249.153509
FRB20230103B 3.529008 7.864321 490.012497 435.643533 438.446171
FRB20230106B 0.361077 1.966080 595.680030 529.705455 512.292201
FRB20230107D 14.845580 29.491195 221.105992 104.047543 98.266043
FRB20230110A 41.761757 4.915199 535.652602 379.888474 348.502494
FRB20230112A 7.602566 8.847361 237.920811 195.766020 203.911105
FRB20230114A 5.990793 1.966080 626.136343 579.892754 587.299473
FRB20230116B 14.686400 3.932161 1370.470021 1345.438321 1347.694634
FRB20230117A 8.976442 3.932159 281.847039 238.867161 246.254142
FRB20230118A 11.649456 5.898239 1136.832088 1098.352803 1111.390606
FRB20230119A 27.141662 10.813443 515.171559 388.398073 337.837022
FRB20230119B 9.521433 1.966080 424.895519 364.767285 364.609452
FRB20230120A 3.127407 0.983040 508.748638 470.734342 483.412763
FRB20230120B 3.317391 1.966080 1162.453470 1126.679586 1139.512190
FRB20230122B 4.361178 2.949120 1401.073257 1258.449654 1243.889061
FRB20230122C 5.444975 6.881282 496.413400 431.811343 430.078098
FRB20230123A 13.968846 4.915199 546.254130 505.816748 516.574818
FRB20230125B 3.147956 1.966080 103.325746 76.062803 77.863143
FRB20230125C 5.425641 6.881279 363.023687 322.898888 328.287867
FRB20230126A 19.851851 19.660797 852.850942 832.851360 833.718777
FRB20230126A 19.851851 19.660797 852.850942 832.851360 833.718777
FRB20230126B 1.431662 1.966080 683.402017 641.957671 648.645127
FRB20230127A 13.459671 6.881282 391.630630 351.106451 362.227566
FRB20230131A 1.064401 1.966080 136.795366 104.183564 111.795945
FRB20230202A 4.127257 4.915202 912.736149 773.741308 782.423178
FRB20230202A 4.127257 4.915202 912.736149 773.741308 782.423178
FRB20230203A 39.591354 46.202873 420.419522 382.544466 395.702417
FRB20230204A 1.713699 1.966080 133.434783 38.651493 12.376323
FRB20230204B 2.582747 1.966081 790.658998 741.341434 746.488519
FRB20230204C 18.644703 11.796478 386.288186 214.814083 168.927045
FRB20230204D 2.954148 1.966080 524.939271 500.059536 504.431018
FRB20230205A 36.593707 11.796478 683.931633 643.628534 652.444011
FRB20230205A 36.593707 11.796478 683.931633 643.628534 652.444011
FRB20230205A 36.593707 11.796478 683.931633 643.628534 652.444011
FRB20230207A 1.757218 1.966080 492.602000 462.023932 464.043678
FRB20230209A 4.987126 2.949122 722.269918 669.790184 673.911224
FRB20230209B 5.869750 1.966080 767.333343 713.775349 716.027427
FRB20230209C 10.278358 11.796478 529.685813 501.576675 503.052780
FRB20230210A 8.464878 3.932159 563.191340 433.887510 384.450365
FRB20230210B 3.013389 4.915199 617.981197 562.560322 564.944546
FRB20230210C 8.024576 41.287674 1234.245501 1209.724509 1214.477767
FRB20230210D 4.344847 14.745598 1218.871814 1198.939697 1198.877063
FRB20230210E 1.312131 1.966080 503.940086 460.032599 466.192476
FRB20230215A 2.710851 7.864320 783.222967 739.816919 749.745792
FRB20230216B 0.829893 2.949120 604.192411 573.592683 581.521266
FRB20230216C 0.882758 14.745600 950.719398 827.971001 852.974303
FRB20230216D 1.413551 1.966080 945.062952 883.380871 894.823916
FRB20230218C 6.945851 13.762560 787.288780 729.728651 731.507294
FRB20230222A 92.560608 42.270720 705.912706 572.362018 518.947057
FRB20230222B 8.796835 1.966080 187.794233 160.916023 161.960298
FRB20230223A 6.796694 8.847360 751.026188 704.575740 710.189271
FRB20230223B 3.311399 4.915200 219.263700 125.517104 91.080745
FRB20230223D 3.501101 8.847360 733.270931 697.050244 704.783325
FRB20230223E 2.159543 1.966080 539.807027 509.182260 517.024698
FRB20230223F 3.514566 6.881280 691.149451 664.719144 667.012062
FRB20230224A 0.688344 3.932160 730.897220 687.276879 694.568799
FRB20230224B 35.857052 2.949120 338.353044 302.463384 310.422972
FRB20230224C 0.865874 2.949120 1254.190053 1103.130265 1088.070905
FRB20230225A 1.893830 1.966080 344.039725 313.018163 320.917279
FRB20230225B 3.381274 1.966080 744.078197 690.825387 699.158495
FRB20230226A 0.854396 1.966080 479.884370 287.037266 210.203936
FRB20230226C 4.054776 8.847360 516.191538 460.755993 463.851230
FRB20230227B 3.068662 2.949120 799.322970 747.075054 751.144626
FRB20230227A 3.452468 3.932160 465.071340 425.609723 434.102482
FRB20230228A 1.783539 2.949120 276.562611 229.711945 235.193053
FRB20230301A 1.554456 1.966080 759.158940 722.695638 728.017588
FRB20230301B 11.250632 11.796480 1350.609251 1311.531308 1319.995978
FRB20230303B 1.971739 1.966080 228.296754 107.392655 61.467601
FRB20230303A 5.838333 20.643840 810.307290 768.254491 777.085754
FRB20230304A 2.154920 2.949120 1083.112806 1049.620345 1061.200384
FRB20230305A 2.099836 13.762560 772.943550 752.232595 753.123663
FRB20230305B 1.009233 4.915200 473.532134 448.901681 451.294603
FRB20230305C 3.482574 4.915200 486.304488 398.972459 413.283609
FRB20230306A 5.133979 11.796480 664.603314 538.237454 491.274715
FRB20230306B 1.385458 1.966080 527.295786 471.725422 470.041355
FRB20230306C 1.818374 2.949120 604.138306 558.284088 566.535040
FRB20230306E 2.779535 1.966080 246.805858 211.971267 220.190910
FRB20230307C 8.058963 4.915200 610.294387 573.323487 581.178326
FRB20230307D 1.005564 1.966080 214.953306 182.561237 190.347638
FRB20230307E 3.581489 13.762560 1735.809226 1694.250757 1701.527226
FRB20230307F 2.439209 7.864320 1134.995321 1036.792554 1028.134559
FRB20230308B 3.552234 1.966080 827.966177 780.789236 788.635957
FRB20230308C 5.474455 1.966080 509.983307 318.332274 361.425771
FRB20230308E 5.652359 5.898240 867.586663 828.220957 835.333665
FRB20230309A 9.965021 4.915200 479.815658 425.102788 426.728570
FRB20230309B 8.560958 9.830401 764.187472 731.774539 741.250927
FRB20230309D 1.980949 1.966080 866.947300 801.161293 806.900000
FRB20230309E 4.660059 2.949120 1214.000393 1111.555876 1077.742729
FRB20230310A 38.531854 26.542082 471.582239 292.118858 316.536839
FRB20230311A 8.684344 1.966080 364.995009 272.189269 248.539820
FRB20230313E 4.032628 3.932159 1570.040768 1504.959584 1495.091347
FRB20230313A 2.589913 1.966080 283.042666 242.612831 255.023363
FRB20230313B 2.655571 57.016311 471.327426 435.985869 444.092653
FRB20230313C 8.900512 12.779521 932.949644 853.200039 866.529152
FRB20230314B 2.737459 4.915200 789.423486 765.545018 766.495206
FRB20230314A 49.085082 1.966080 429.334210 354.194011 368.423253
FRB20230315A 4.155949 14.745601 858.385909 787.133138 777.290331
FRB20230316A 2.883558 1.966080 332.605086 276.197675 278.557172
FRB20230316B 6.493882 16.711677 1287.745402 831.832152 850.618895
FRB20230317A 25.920738 17.694717 696.712894 658.756871 666.689598
FRB20230317B 9.838236 10.813438 2075.053725 2024.336647 2029.046619
FRB20230317E 1.242222 10.813438 1257.190181 1154.917341 1143.049540
FRB20230318B 3.760283 1.966080 376.425570 313.501292 313.644019
FRB20230319A 2.834343 3.932160 361.328757 319.421112 327.337462
FRB20230320B 1.576104 1.966080 333.850485 236.136681 198.914393
FRB20230320A 6.027173 4.915199 219.818060 122.889156 110.937356
FRB20230321A 10.147176 10.813441 476.588539 233.946274 227.822614
FRB20230322A 3.642574 6.881281 1405.172116 1384.579275 1385.390247
FRB20230322B 7.896569 2.949120 664.777072 636.790599 643.493372
FRB20230322C 5.626137 8.847361 1294.938012 1162.435462 1129.715481
FRB20230322D 4.821526 18.677762 432.093815 380.897866 389.079539
FRB20230323A 12.617806 9.830398 550.652048 476.498779 466.079599
FRB20230323B 1.576469 1.966080 481.149873 434.721587 445.521284
FRB20230323C 1.512993 4.915199 896.942188 875.224807 875.896500
FRB20230324A 0.951484 3.932159 267.156952 229.586160 241.962188
FRB20230324B 6.559262 33.423363 500.245184 447.274312 451.246137
FRB20230324C 1.812124 3.932160 1864.950056 1798.890709 1795.139862
FRB20230327D 2.763959 1.966081 510.342287 482.663485 484.110852
FRB20230327A 5.869083 50.135032 1287.825992 1262.076137 1262.875215
FRB20230328E 4.642233 15.728638 702.985394 678.343973 683.378140
FRB20230328A 4.043878 6.881282 935.539563 905.514270 913.534170
FRB20230328C 5.713680 4.915199 1294.497487 1063.771643 1013.089076
FRB20230328D 4.039043 3.932159 412.785185 219.730446 135.964740
FRB20230329A 0.897968 4.915199 418.648204 381.694294 392.886998
FRB20230329B 2.348291 24.576008 1351.372940 1330.409041 1331.484851
FRB20230329F 4.679431 2.949120 320.088198 214.474772 177.772771
FRB20230330B 1.847683 3.932159 804.507448 757.308062 764.817984
FRB20230331A 2.459749 1.966080 1047.759682 820.807090 889.313511
FRB20230331B 1.490382 2.949121 481.219568 328.131000 244.047934
FRB20230401B 1.716803 1.966080 844.241593 796.297884 803.224572
FRB20230402D 1.509445 1.966081 350.468037 324.880942 329.908743
FRB20230402E 2.255096 3.932159 607.848132 557.149880 561.756214
FRB20230402B 11.751977 6.881279 630.218010 589.729350 594.649187
FRB20230402B 11.751977 6.881279 630.218010 589.729350 594.649187
FRB20230405A 3.825058 3.932159 642.854950 525.631600 484.402171
FRB20230405B 1.291849 1.966080 268.298775 243.092762 252.091794
FRB20230405C 2.600311 26.542076 1416.371723 1392.906662 1394.824430
FRB20230405D 1.053837 1.966080 1033.131223 990.245472 996.260272
FRB20230405E 0.885739 1.966080 745.019068 676.722865 679.249845
FRB20230406A 3.443539 1.966080 171.699445 121.717322 126.946848
FRB20230406C 1.386511 1.966080 370.220360 339.400433 349.399061
FRB20230407B 2.564656 3.932161 560.490012 470.403956 480.195165
FRB20230407E 7.938227 9.830398 308.375911 266.663333 274.393207
FRB20230409A 8.649866 3.932159 409.532056 372.293774 382.213875
FRB20230409C 14.261406 5.898239 299.100203 169.815427 155.839251
FRB20230410B 0.949245 1.966081 267.063673 187.005504 172.263597
FRB20230410C 0.584190 1.966081 823.872496 777.160082 783.403520
FRB20230410G 0.515688 1.966080 484.049554 341.684244 307.512214
FRB20230411A 5.355053 1.966080 551.673915 487.545899 494.346652
FRB20230411E 10.408280 1.966081 419.341176 386.621903 396.152641
FRB20230413A 5.547952 1.966080 1242.658123 1196.402755 1200.917927
FRB20230413B 1.159503 1.966080 676.658423 627.994274 637.516941
FRB20230414B 4.240746 1.966080 434.148663 310.492712 303.126327
FRB20230415A 1.523207 1.966080 674.538999 613.837373 615.338241
FRB20230417C 5.554426 2.949120 932.933041 837.982372 810.623594
FRB20230418B 1.678773 1.966080 282.174566 250.823369 261.709786
FRB20230418E 10.307825 16.711679 497.485205 311.228424 210.096898
FRB20230419A 0.892794 3.932160 355.780337 317.764253 330.307040
FRB20230419B 3.086974 1.966080 702.211181 659.521525 666.992702
FRB20230419C 0.600196 6.881280 182.794349 129.606638 134.241598
FRB20230419D 20.386092 1.966080 303.118966 249.675984 253.742822
FRB20230419F 1.101899 2.949120 327.474779 273.895497 282.109085
FRB20230419G 2.799478 14.745600 513.831048 465.797989 474.331395
FRB20230420A 2.479890 4.915200 1685.623648 1613.971312 1626.513762
FRB20230421A 2.669020 1.966080 1871.623828 1844.449331 1851.020430
FRB20230422B 4.565522 4.915200 857.122415 817.112342 819.539420
FRB20230423A 1.591521 1.966080 227.481151 171.460539 173.472121
FRB20230423D 4.501282 3.932160 739.713046 694.191198 703.177505
FRB20230423E 2.358128 1.966080 1174.618557 1136.372396 1144.116926
FRB20230423G 1.338707 1.966080 217.931649 131.958988 112.517003
FRB20230424A 3.121300 4.915200 2400.835525 2362.391382 2372.140731
FRB20230424B 2.062921 6.881280 515.415121 461.663199 472.117575
FRB20230424C 2.749391 3.932160 760.550548 723.575642 731.842850
FRB20230425A 2.926191 1.966080 431.529930 370.309449 373.854780
FRB20230425B 6.419563 4.915200 1095.520597 1050.735638 1058.316204
FRB20230425D 0.927791 1.966080 398.158417 373.800614 377.764519
FRB20230425E 3.028119 1.966080 955.872680 929.809400 933.749569
FRB20230425G 2.350117 2.949120 657.304995 626.040667 633.968480
FRB20230425H 1.268771 10.813440 262.881620 108.197416 97.169696
FRB20230426A 1.105932 3.932160 541.229175 449.269431 425.289655
FRB20230426B 2.559471 2.949120 358.542538 324.425964 331.797049
FRB20230426C 1.818555 1.966080 1130.542660 1080.201974 1085.439328
FRB20230426E 1.435427 3.932160 761.600673 663.396708 679.007765
FRB20230426F 4.640241 7.864320 1360.003625 1068.771347 933.081941
FRB20230428A 34.382673 27.525119 681.706838 609.444026 600.125256
FRB20230428C 0.399935 1.966080 456.370213 350.972986 325.120951
FRB20230429A 0.826078 1.966080 227.623796 177.588862 182.671699
FRB20230429D 2.857890 1.966080 531.086424 230.821639 157.697863
FRB20230430A 1.558589 7.864320 1153.059793 1128.673241 1132.696371
FRB20230501B 3.323775 3.932160 1660.903787 1623.982320 1635.837565
FRB20230502A 3.743387 5.898240 1036.707709 887.737882 835.253425
FRB20230502E 3.092814 19.660799 507.127191 460.946411 469.804021
FRB20230502E 3.092814 19.660799 507.127191 460.946411 469.804021
FRB20230502E 3.092814 19.660799 507.127191 460.946411 469.804021
FRB20230503A 0.318601 8.847361 449.282091 376.153608 356.417536
FRB20230503D 2.797444 4.915200 721.852226 681.063712 689.159683
FRB20230504A 1.907222 4.915200 1698.160807 1669.266091 1676.665835
FRB20230504H 9.191375 6.881280 472.228407 433.045515 442.242614
FRB20230504J 1.105190 3.932160 1028.536165 968.450916 970.095596
FRB20230504K 1.332120 3.932160 1168.969179 1048.501109 1004.188772
FRB20230505A 1.665676 1.966080 550.527319 494.218160 496.063887
FRB20230505B 2.432047 1.966080 585.486098 538.880609 544.363019
FRB20230505G 12.961712 1.966080 371.353308 283.675217 263.714346
FRB20230506A 2.133349 4.915200 689.576241 635.698804 638.465910
FRB20230506B 4.302420 8.847360 1085.744828 873.133223 793.544262
FRB20230507B 3.865221 7.864321 624.906736 436.868233 450.148174
FRB20230507C 30.456156 2.949120 657.034648 595.108383 593.817396
FRB20230508A 0.683769 1.966080 578.814580 552.600251 557.296498
FRB20230508B 4.066418 13.762561 356.331460 332.226964 332.604597
FRB20230508C 10.235823 10.813441 569.710353 521.320565 531.452908
FRB20230510A 10.988239 15.728641 447.401732 409.220670 419.512704
FRB20230510D 3.599080 4.915200 773.898577 711.509780 711.325935
FRB20230511B 4.034518 1.966080 191.618919 108.148728 104.380182
FRB20230511D 3.867526 3.932160 1466.497923 1427.157668 1436.375034
FRB20230512A 6.190417 21.626882 641.528021 588.389531 592.088918
FRB20230512B 2.338082 1.966080 1238.022398 1194.303076 1203.542145
FRB20230512C 1.867058 11.796481 323.318726 288.499266 295.801977
FRB20230512F 5.852343 4.915200 1012.257623 820.742669 735.453845
FRB20230513A 2.779678 1.966080 662.622401 618.730000 627.202248
FRB20230513B 3.243549 4.915199 861.545331 810.767985 818.530969
FRB20230513C 1.740310 19.660802 553.241082 389.617503 359.978444
FRB20230513D 7.725587 2.949120 411.629027 364.803628 354.845175
FRB20230514A 4.475212 1.966080 373.038882 328.602041 335.596966
FRB20230524A 4.895708 7.864319 445.621542 411.640566 420.401165
FRB20230524B 5.333359 10.813438 440.144112 339.511671 308.927426
FRB20230525A 2.584769 3.932159 370.563230 341.091533 342.875188
FRB20230525B 1.689508 1.966080 234.228651 166.270113 175.604163
FRB20230525D 2.673684 1.966081 525.051323 463.616415 461.672905
FRB20230527B 1.049259 0.983040 374.187968 271.293150 276.788990
FRB20230528A 4.210573 13.762558 375.366749 337.475568 345.500746
FRB20230528B 1.588144 4.915199 877.630361 678.202119 690.498379
FRB20230528E 16.336241 16.711677 645.056865 582.691205 582.572320
FRB20230528F 3.034606 5.898239 278.422161 239.402314 234.663208
FRB20230529A 2.723361 48.168953 567.256561 511.151554 519.574871
FRB20230530A 0.208320 3.932159 430.893264 402.309119 410.097467
FRB20230601B 1.411305 3.932161 775.109629 743.397776 751.042246
FRB20230601G 1.827670 2.949120 484.067155 423.300901 431.866643
FRB20230601F 3.568674 3.932159 739.028555 686.580011 690.848870
FRB20230602A 4.279511 1.966081 794.068590 760.880371 764.400416
FRB20230602B 2.165453 1.966081 248.667283 207.034102 213.584258
FRB20230602D 11.941494 18.677757 1589.095025 1398.190682 1317.421481
FRB20230602E 1.763562 2.949121 294.052788 224.052111 220.712378
FRB20230605E 1.895015 7.864323 496.876409 459.928842 466.813184
FRB20230605A 2.668434 4.915202 1783.975738 1641.986763 1590.933835
FRB20230607A 5.041928 8.847363 367.778354 321.113218 330.084390
FRB20230614A 8.874771 1.966080 741.612297 719.353437 721.781058
FRB20230614B 11.759551 3.932159 1415.772580 1385.222432 1393.111583
FRB20230614C 1.412587 1.966080 192.780445 159.318929 164.180546
FRB20230615A 10.901589 6.881279 696.812814 588.390672 552.229560
FRB20230615B 2.616551 1.966080 608.019564 511.268626 462.487753
FRB20230615C 2.633831 1.966080 759.733659 669.784531 647.196578
FRB20230616A 11.602295 2.949122 918.948974 899.013601 899.130531
FRB20230617A 5.481870 16.711677 446.137363 277.031830 212.170549
FRB20230618A 2.925652 3.932163 288.403210 189.215138 158.023667
FRB20230619A 5.580686 3.932159 598.746290 528.367004 538.661933
FRB20230620A 5.413287 1.966080 615.123788 590.043393 591.902492
FRB20230620B 11.278813 3.932159 771.532315 680.833120 661.054747
FRB20230621A 1.953464 2.949120 726.954350 649.090858 636.162704
FRB20230624A 6.422537 12.779520 378.886736 343.697702 350.382054
FRB20230624D 2.279657 1.966080 1271.980477 1076.698346 947.280649
FRB20230625A 6.224233 2.949120 472.288625 406.173290 402.071308
FRB20230625D 6.580662 3.932160 784.499471 267.834475 363.008481
FRB20230625C 7.035855 62.914560 202.764454 137.521914 133.768610
FRB20230626B 1.066941 1.966080 277.030115 256.998135 257.984530
FRB20230628B 6.603624 20.643839 459.126252 420.023151 427.154875
FRB20230628B 6.603624 20.643839 459.126252 420.023151 427.154875
FRB20230628C 2.343028 3.932160 524.552023 495.753850 499.026014
FRB20230629A 2.510182 3.932160 296.651159 238.726831 246.995361
FRB20230629J 3.752215 13.762560 680.527810 530.980933 448.379800
FRB20230629J 3.752215 13.762560 680.527810 530.980933 448.379800
FRB20230629G 6.638401 21.626879 596.128521 519.391895 507.077669
FRB20230629H 2.104258 6.881280 934.669604 754.801286 663.345934
FRB20230629I 12.758509 40.304641 560.424659 513.365532 520.083080
FRB20230630B 11.212154 1.966080 285.744117 107.331681 153.381160
FRB20230702B 2.319140 1.966080 874.440089 836.568009 843.526078
FRB20230702C 2.321364 9.830400 400.130936 336.142301 347.045992
